Competition_id,Date_id,Match_id,Round,Stage,Coordinates x,Coordinates y,Event,Event-Game,Event-player,Id_played,Hero,Team,Time
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,71.72%,95.70%,Kill Exp-lane,Kill,Exp-lane,JayySkie,Lapu-Lapu,Pendekar Esports,14:23
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,43.02%,54.37%,Death gold-lane,Death,gold-lane,Chell,Ixia,Team Vitality,14:42
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,43.05%,54.30%,Kill Mid-lane,Kill,Mid-lane,Speechless,Aurora,Pendekar Esports,14:42
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,37.35%,62.70%,Death Jungler-line,Death,Jungler-line,Vival,Julian,Team Vitality,14:57
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,37.72%,63.37%,Kill Mid-lane,Kill,Mid-lane,Speechless,Aurora,Pendekar Esports,14:57
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,29.35%,72.70%,Death Mid-lane,Death,Mid-lane,Cinny,Zhuxin,Team Vitality,15:01
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,30.39%,71.70%,Kill Jungler-line,Kill,Jungler-line,Vlosee,Hayabusa,Pendekar Esports,15:01
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,30.69%,90.37%,Death Mid-lane,Death,Mid-lane,Cinny,Zhuxin,Team Vitality,15:38
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,29.72%,88.03%,Kill Jungler-line,Kill,Jungler-line,Vlosee,Hayabusa,Pendekar Esports,15:38
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,37.69%,88.03%,Death Roamer-lane,Death,Roamer-lane,Vivian,Khufra,Team Vitality,15:39
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,37.39%,84.37%,Kill Jungler-line,Kill,Jungler-line,Vlosee,Hayabusa,Pendekar Esports,15:39
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,43.02%,95.37%,Death Jungler-line,Death,Jungler-line,Vival,Julian,Team Vitality,15:44
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,42.72%,94.70%,Kill Exp-lane,Kill,Exp-lane,JayySkie,Lapu-Lapu,Pendekar Esports,15:44
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,24.02%,77.37%,Death Roamer-lane,Death,Roamer-lane,Vivian,Khufra,Team Vitality,17:28
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,24.72%,77.63%,Kill Exp-lane,Kill,Exp-lane,JayySkie,Lapu-Lapu,Pendekar Esports,17:28
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,20.02%,76.97%,Death gold-lane,Death,gold-lane,Chell,Ixia,Team Vitality,17:31
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,20.39%,75.70%,Kill Exp-lane,Kill,Exp-lane,JayySkie,Lapu-Lapu,Pendekar Esports,17:31
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,21.02%,81.70%,Death Jungler-line,Death,Jungler-line,Vival,Julian,Team Vitality,17:33
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,20.39%,81.63%,Kill gold-lane,Kill,gold-lane,Bottle,Claude,Pendekar Esports,17:33
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,19.02%,75.57%,Kill Mid-lane,Kill,Mid-lane,Cinny,Zhuxin,Team Vitality,17:34
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,23.05%,75.57%,Death Roamer-lane,Death,Roamer-lane,Druu,Ruby,Pendekar Esports,17:34
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,28.02%,91.90%,Death Exp-lane,Death,Exp-lane,Fumi,Hylos,Team Vitality,17:37
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,25.35%,91.70%,Kill Exp-lane,Kill,Exp-lane,Fumi,Hylos,Team Vitality,17:39
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,17.39%,95.30%,Death Exp-lane,Death,Exp-lane,JayySkie,Lapu-Lapu,Pendekar Esports,17:39
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,14.69%,89.37%,Death Mid-lane,Death,Mid-lane,Cinny,Zhuxin,Team Vitality,17:41
MDL_mid2024,8/6/2024,mdl_gr1d2_m1,2,Group Stage,15.05%,89.23%,Kill Jungler-line,Kill,Jungler-line,Vlosee,Hayabusa,Pendekar Esports,17:41
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,1,Group Stage,64.02%,56.70%,Death Roamer-lane,Death,Roamer-lane,Naksu,Minotaur,Bigetron Beta,2:26
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,1,Group Stage,60.02%,56.70%,Death Jungler-line,Death,Jungler-line,Lynchhh,Guinevere,Bigetron Beta,2:26
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,1,Group Stage,67.39%,58.10%,Kill Mid-lane,Kill,Mid-lane,Meepola,Faramis,Rebellion Blitz,2:26
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,1,Group Stage,61.39%,56.03%,Kill Roamer-lane,Kill,Roamer-lane,Beryl,Carmilla,Rebellion Blitz,2:26
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,1,Group Stage,57.02%,67.37%,Death Mid-lane,Death,Mid-lane,Xryuzii,Zhask,Bigetron Beta,2:30
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,1,Group Stage,57.72%,69.57%,Kill Jungler-line,Kill,Jungler-line,Vazehard,Fanny,Rebellion Blitz,2:30
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,1,Group Stage,7.69%,24.37%,Death gold-lane,Death,gold-lane,Pinnn,Moskov,Bigetron Beta,4:04
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,1,Group Stage,9.39%,22.57%,Kill Jungler-line,Kill,Jungler-line,Vazehard,Fanny,Rebellion Blitz,4:04
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,1,Group Stage,6.69%,26.03%,Death Jungler-line,Death,Jungler-line,Lynchhh,Guinevere,Bigetron Beta,4:07
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,1,Group Stage,5.72%,24.03%,Kill Jungler-line,Kill,Jungler-line,Vazehard,Fanny,Rebellion Blitz,4:07
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,1,Group Stage,10.02%,26.37%,Death Roamer-lane,Death,Roamer-lane,Naksu,Minotaur,Bigetron Beta,4:09
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,1,Group Stage,9.39%,24.37%,Kill Exp-lane,Kill,Exp-lane,BQ,Edith,Rebellion Blitz,4:09
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,1,Group Stage,69.35%,94.03%,Death gold-lane,Death,gold-lane,Pinnn,Moskov,Bigetron Beta,5:18
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,1,Group Stage,68.72%,93.30%,Kill Roamer-lane,Kill,Roamer-lane,Beryl,Carmilla,Rebellion Blitz,5:18
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,1,Group Stage,41.69%,57.37%,Death Mid-lane,Death,Mid-lane,Xryuzii,Zhask,Bigetron Beta,6:08
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,1,Group Stage,41.39%,58.10%,Kill Jungler-line,Kill,Jungler-line,Vazehard,Fanny,Rebellion Blitz,6:08
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,1,Group Stage,36.69%,58.37%,Death Mid-lane,Death,Mid-lane,Xryuzii,Zhask,Bigetron Beta,7:59
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,1,Group Stage,35.05%,60.37%,Kill Jungler-line,Kill,Jungler-line,Vazehard,Fanny,Rebellion Blitz,7:59
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,1,Group Stage,27.69%,72.70%,Kill Jungler-line,Kill,Jungler-line,Lynchhh,Guinevere,Bigetron Beta,8:13
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,1,Group Stage,26.39%,73.77%,Death Exp-lane,Death,Exp-lane,BQ,Edith,Rebellion Blitz,8:13
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,1,Group Stage,73.69%,87.70%,Kill gold-lane,Kill,gold-lane,Pinnn,Moskov,Bigetron Beta,8:15
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,1,Group Stage,73.39%,86.77%,Death Jungler-line,Death,Jungler-line,Vazehard,Fanny,Rebellion Blitz,8:15
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,1,Group Stage,7.69%,46.03%,Death Roamer-lane,Death,Roamer-lane,Naksu,Minotaur,Bigetron Beta,9:16
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,1,Group Stage,7.72%,46.03%,Kill Exp-lane,Kill,Exp-lane,BQ,Edith,Rebellion Blitz,9:16
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,1,Group Stage,62.02%,67.70%,Death Exp-lane,Death,Exp-lane,Marzyyy,Chou,Bigetron Beta,10:10
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,1,Group Stage,65.72%,66.70%,Kill Mid-lane,Kill,Mid-lane,Meepola,Faramis,Rebellion Blitz,10:10
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,1,Group Stage,72.02%,79.70%,Death Mid-lane,Death,Mid-lane,Xryuzii,Zhask,Bigetron Beta,10:15
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,1,Group Stage,70.39%,79.90%,Kill gold-lane,Kill,gold-lane,Zenn,Roger,Rebellion Blitz,10:15
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,1,Group Stage,48.69%,81.37%,Death Roamer-lane,Death,Roamer-lane,Naksu,Minotaur,Bigetron Beta,10:17
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,1,Group Stage,48.39%,81.37%,Kill Exp-lane,Kill,Exp-lane,BQ,Edith,Rebellion Blitz,10:17
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,1,Group Stage,7.02%,67.70%,Death Jungler-line,Death,Jungler-line,Lynchhh,Guinevere,Bigetron Beta,11:04
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,1,Group Stage,7.05%,69.30%,Kill Jungler-line,Kill,Jungler-line,Vazehard,Fanny,Rebellion Blitz,11:04
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,1,Group Stage,9.35%,70.03%,Kill gold-lane,Kill,gold-lane,Pinnn,Moskov,Bigetron Beta,11:08
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,1,Group Stage,9.05%,69.90%,Death Roamer-lane,Death,Roamer-lane,Beryl,Carmilla,Rebellion Blitz,11:08
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,1,Group Stage,9.69%,78.70%,Death Roamer-lane,Death,Roamer-lane,Naksu,Minotaur,Bigetron Beta,11:13
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,1,Group Stage,11.39%,76.70%,Kill gold-lane,Kill,gold-lane,Zenn,Roger,Rebellion Blitz,11:13
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,1,Group Stage,16.02%,74.37%,Kill gold-lane,Kill,gold-lane,Pinnn,Moskov,Bigetron Beta,11:16
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,1,Group Stage,15.39%,73.90%,Death Exp-lane,Death,Exp-lane,BQ,Edith,Rebellion Blitz,11:16
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,1,Group Stage,11.69%,77.37%,Death gold-lane,Death,gold-lane,Pinnn,Moskov,Bigetron Beta,11:20
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,1,Group Stage,11.72%,75.57%,Kill gold-lane,Kill,gold-lane,Zenn,Roger,Rebellion Blitz,11:20
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,1,Group Stage,15.69%,84.37%,Kill Mid-lane,Kill,Mid-lane,Xryuzii,Zhask,Bigetron Beta,11:38
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,1,Group Stage,21.72%,77.37%,Death Mid-lane,Death,Mid-lane,Meepola,Faramis,Rebellion Blitz,11:38
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,2,Group Stage,20.02%,34.70%,Kill gold-lane,Kill,gold-lane,Pinnn,Roger,Bigetron Beta,2:15
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,2,Group Stage,19.05%,34.37%,Death gold-lane,Death,gold-lane,Zenn,Ruby,Rebellion Blitz,2:15
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,2,Group Stage,69.35%,68.37%,Death Exp-lane,Death,Exp-lane,Marzyyy,Cici,Bigetron Beta,2:32
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,2,Group Stage,67.39%,65.30%,Kill Exp-lane,Kill,Exp-lane,BQ,X.Borg,Rebellion Blitz,2:32
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,2,Group Stage,55.35%,73.70%,Death Jungler-line,Death,Jungler-line,Lynchhh,Alpha,Bigetron Beta,2:37
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,2,Group Stage,54.72%,72.30%,Kill Jungler-line,Kill,Jungler-line,Vazehard,Julian,Rebellion Blitz,2:37
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,2,Group Stage,95.69%,73.70%,Kill Jungler-line,Kill,Jungler-line,Lynchhh,Alpha,Bigetron Beta,3:56
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,2,Group Stage,93.72%,73.37%,Death Exp-lane,Death,Exp-lane,BQ,X.Borg,Rebellion Blitz,3:56
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,2,Group Stage,94.69%,78.03%,Death Jungler-line,Death,Jungler-line,Lynchhh,Alpha,Bigetron Beta,3:58
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,2,Group Stage,94.39%,72.77%,Kill Exp-lane,Kill,Exp-lane,BQ,X.Borg,Rebellion Blitz,3:58
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,2,Group Stage,66.69%,68.03%,Death Jungler-line,Death,Jungler-line,Lynchhh,Alpha,Bigetron Beta,4:41
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,2,Group Stage,65.72%,68.03%,Kill Jungler-line,Kill,Jungler-line,Vazehard,Julian,Rebellion Blitz,4:41
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,2,Group Stage,65.35%,68.03%,Death Roamer-lane,Death,Roamer-lane,Naksu,Mathilda,Bigetron Beta,4:42
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,2,Group Stage,63.72%,64.37%,Kill Mid-lane,Kill,Mid-lane,Meepola,Yve,Rebellion Blitz,4:42
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,2,Group Stage,45.02%,70.03%,Death Exp-lane,Death,Exp-lane,Marzyyy,Cici,Bigetron Beta,6:09
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,2,Group Stage,46.72%,68.70%,Kill Exp-lane,Kill,Exp-lane,BQ,X.Borg,Rebellion Blitz,6:09
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,2,Group Stage,38.69%,82.77%,Death Mid-lane,Death,Mid-lane,Xryuzii,Angela,Bigetron Beta,6:12
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,2,Group Stage,39.05%,81.10%,Kill Exp-lane,Kill,Exp-lane,BQ,X.Borg,Rebellion Blitz,6:12
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,2,Group Stage,47.69%,96.03%,Death Jungler-line,Death,Jungler-line,Lynchhh,Alpha,Bigetron Beta,6:21
MDL_mid2024,8/6/2024,mdl_gr1d2_m2,2,Group Stage,44.72%,94.97%,Kill Mid-lane,Kill,Mid-lane,Meepola,Yve,Rebellion Blitz,6:21
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,78.02%,64.37%,Kill Jungler-line,Kill,Jungler-line,Reyynn,Fanny,Yasbih Esports,1:05
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,75.72%,64.37%,Death Jungler-line,Death,Jungler-line,Ronn,Hayabusa,Kagendra,1:05
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,50.02%,45.70%,Death Roamer-lane,Death,Roamer-lane,Kiyyy,Edith,Yasbih Esports,1:22
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,49.72%,43.70%,Kill Roamer-lane,Kill,Roamer-lane,HanafiTzy,Hylos,Kagendra,1:22
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,35.69%,37.37%,Kill Exp-lane,Kill,Exp-lane,Chewy,Ruby,Yasbih Esports,2:15
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,35.72%,35.70%,Death Roamer-lane,Death,Roamer-lane,HanafiTzy,Hylos,Kagendra,2:15
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,37.02%,35.37%,Death Exp-lane,Death,Exp-lane,Chewy,Ruby,Yasbih Esports,2:17
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,35.72%,35.37%,Kill Jungler-line,Kill,Jungler-line,Ronn,Hayabusa,Kagendra,2:17
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,39.02%,37.70%,Kill Mid-lane,Kill,Mid-lane,Joey,Zhuxin,Yasbih Esports,2:21
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,39.05%,36.37%,Death Jungler-line,Death,Jungler-line,Ronn,Hayabusa,Kagendra,2:21
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,24.69%,58.37%,Death Roamer-lane,Death,Roamer-lane,Kiyyy,Edith,Yasbih Esports,5:26
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,24.72%,59.37%,Kill Jungler-line,Kill,Jungler-line,Ronn,Hayabusa,Kagendra,5:26
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,21.35%,56.03%,Death Jungler-line,Death,Jungler-line,Reyynn,Fanny,Yasbih Esports,5:31
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,21.39%,54.37%,Kill Roamer-lane,Kill,Roamer-lane,HanafiTzy,Hylos,Kagendra,5:31
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,34.02%,63.10%,Death Exp-lane,Death,Exp-lane,Chewy,Ruby,Yasbih Esports,6:05
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,34.72%,59.77%,Kill gold-lane,Kill,gold-lane,KennzyySkie,Harith,Kagendra,6:05
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,20.02%,42.43%,Death Roamer-lane,Death,Roamer-lane,Kiyyy,Edith,Yasbih Esports,7:05
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,19.39%,42.10%,Kill gold-lane,Kill,gold-lane,KennzyySkie,Harith,Kagendra,7:05
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,17.69%,50.03%,Death Exp-lane,Death,Exp-lane,Chewy,Ruby,Yasbih Esports,7:08
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,17.05%,49.57%,Kill gold-lane,Kill,gold-lane,KennzyySkie,Harith,Kagendra,7:08
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,27.69%,67.90%,Death Exp-lane,Death,Exp-lane,Chewy,Ruby,Yasbih Esports,8:57
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,28.72%,67.23%,Kill Jungler-line,Kill,Jungler-line,Ronn,Hayabusa,Kagendra,8:57
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,28.02%,66.57%,Kill Roamer-lane,Kill,Roamer-lane,Kiyyy,Edith,Yasbih Esports,8:58
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,27.39%,66.90%,Death Roamer-lane,Death,Roamer-lane,HanafiTzy,Hylos,Kagendra,8:58
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,25.69%,69.37%,Death Roamer-lane,Death,Roamer-lane,Kiyyy,Edith,Yasbih Esports,9:00
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,27.05%,68.57%,Kill Jungler-line,Kill,Jungler-line,Ronn,Hayabusa,Kagendra,9:00
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,32.02%,76.37%,Death Jungler-line,Death,Jungler-line,Reyynn,Fanny,Yasbih Esports,9:01
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,32.72%,77.57%,Kill Exp-lane,Kill,Exp-lane,Shogun,Chou,Kagendra,9:01
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,27.02%,39.57%,Death Roamer-lane,Death,Roamer-lane,Kiyyy,Edith,Yasbih Esports,9:58
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,27.39%,38.97%,Kill Jungler-line,Kill,Jungler-line,Ronn,Hayabusa,Kagendra,9:58
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,22.02%,32.70%,Kill Jungler-line,Kill,Jungler-line,Reyynn,Fanny,Yasbih Esports,10:00
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,22.39%,34.57%,Death Jungler-line,Death,Jungler-line,Ronn,Hayabusa,Kagendra,10:00
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,3.02%,56.03%,Death Exp-lane,Death,Exp-lane,Chewy,Ruby,Yasbih Esports,10:09
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,3.72%,55.90%,Kill Mid-lane,Kill,Mid-lane,Daniel,Valentina,Kagendra,10:09
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,6.69%,71.37%,Death Jungler-line,Death,Jungler-line,Reyynn,Fanny,Yasbih Esports,12:02
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,6.39%,70.70%,Kill Jungler-line,Kill,Jungler-line,Ronn,Hayabusa,Kagendra,12:02
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,21.02%,77.57%,Kill gold-lane,Kill,gold-lane,Mikazuee,Karrie,Yasbih Esports,12:04
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,22.39%,75.70%,Death Roamer-lane,Death,Roamer-lane,HanafiTzy,Hylos,Kagendra,12:04
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,25.02%,82.70%,Kill Exp-lane,Kill,Exp-lane,Chewy,Ruby,Yasbih Esports,12:08
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,27.05%,83.37%,Death Mid-lane,Death,Mid-lane,Daniel,Valentina,Kagendra,12:08
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,45.69%,55.37%,Death Exp-lane,Death,Exp-lane,Chewy,Ruby,Yasbih Esports,12:56
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,44.39%,57.37%,Kill gold-lane,Kill,gold-lane,KennzyySkie,Harith,Kagendra,12:56
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,43.35%,56.70%,Death Roamer-lane,Death,Roamer-lane,Kiyyy,Edith,Yasbih Esports,13:01
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,39.39%,58.03%,Kill gold-lane,Kill,gold-lane,KennzyySkie,Harith,Kagendra,13:01
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,8.02%,84.03%,Death gold-lane,Death,gold-lane,Mikazuee,Karrie,Yasbih Esports,13:23
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,7.39%,82.70%,Kill gold-lane,Kill,gold-lane,KennzyySkie,Harith,Kagendra,13:23
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,17.69%,85.70%,Kill Mid-lane,Kill,Mid-lane,Joey,Zhuxin,Yasbih Esports,13:25
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,19.39%,86.37%,Death Roamer-lane,Death,Roamer-lane,HanafiTzy,Hylos,Kagendra,13:25
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,13.02%,79.70%,Kill Mid-lane,Kill,Mid-lane,Joey,Zhuxin,Yasbih Esports,13:27
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,13.39%,81.37%,Death gold-lane,Death,gold-lane,KennzyySkie,Harith,Kagendra,13:27
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,51.02%,78.70%,Death Exp-lane,Death,Exp-lane,Chewy,Ruby,Yasbih Esports,15:29
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,51.39%,77.70%,Kill Jungler-line,Kill,Jungler-line,Ronn,Hayabusa,Kagendra,15:29
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,44.69%,79.70%,Death Roamer-lane,Death,Roamer-lane,Kiyyy,Edith,Yasbih Esports,15:32
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,45.72%,80.37%,Kill Roamer-lane,Kill,Roamer-lane,HanafiTzy,Hylos,Kagendra,15:32
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,46.69%,86.37%,Death Jungler-line,Death,Jungler-line,Reyynn,Fanny,Yasbih Esports,15:37
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,44.39%,88.37%,Kill Jungler-line,Kill,Jungler-line,Ronn,Hayabusa,Kagendra,15:37
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,36.69%,90.70%,Kill gold-lane,Kill,gold-lane,Mikazuee,Karrie,Yasbih Esports,15:39
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,37.05%,91.70%,Death Exp-lane,Death,Exp-lane,Shogun,Chou,Kagendra,15:39
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,30.02%,90.03%,Kill Mid-lane,Kill,Mid-lane,Joey,Zhuxin,Yasbih Esports,15:44
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,31.72%,90.03%,Death Roamer-lane,Death,Roamer-lane,HanafiTzy,Hylos,Kagendra,15:44
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,22.69%,83.70%,Death gold-lane,Death,gold-lane,Mikazuee,Karrie,Yasbih Esports,15:57
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,1,Group Stage,27.39%,86.37%,Kill Mid-lane,Kill,Mid-lane,Daniel,Valentina,Kagendra,15:57
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,2,Group Stage,53.02%,67.70%,Death Jungler-line,Death,Jungler-line,Reyynn,Roger,Yasbih Esports,1:05
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,2,Group Stage,52.72%,67.70%,Kill Jungler-line,Kill,Jungler-line,Ronn,Alpha,Kagendra,1:05
MDL_mid2024,8/6/2024,mdl_gr1d2_m3,2,Group Stage,39.69%,43.70%,Kill Jungler-line,Kill,Jungler-line,Reyynn,Roger,Yasbih Esports,3:11
